EqupmentIDChar,EquipmentIDNum,EquipmentName,Description,Status,Location 
TPS,408,Test Probe,Single,Checked Out,Out
TPS,409,Test Probe,Single,Available,Secondary
TPS,410,Test Probe,Single,Available,Secondary
TPS,411,Test Probe,Single,Available,Primary
TPS,412,Test Probe,Single,Checked Out,Out
TPS,413,Test Probe,Single,Checked Out,Out
TPS,414,Test Probe,Single,Available,Primary
TPS,415,Test Probe,Single,Checked Out,Out
TPS,416,Test Probe,Single,Available,Secondary
TPS,417,Test Probe,Single,Available,Primary
TPS,418,Test Probe,Single,Available,Secondary
TPS,419,Test Probe,Single,Checked Out,Out
TPS,420,Test Probe,Single,Available,Primary
TPS,421,Test Probe,Single,Available,Secondary
TPS,422,Test Probe,Single,Checked Out,Out
TPS,423,Test Probe,Single,Checked Out,Out
TPS,424,Test Probe,Single,Checked Out,Out
TPS,425,Test Probe,Single,Checked Out,Out
TPS,426,Test Probe,Single,Available,Secondary
TPS,427,Test Probe,Single,Available,Primary
TPS,428,Test Probe,Single,Available,Primary
TPS,429,Test Probe,Single,Checked Out,Out
TPS,430,Test Probe,Single,Checked Out,Out
TPS,431,Test Probe,Single,Available,Primary
TPS,432,Test Probe,Single,Checked Out,Out
TPS,433,Test Probe,Single,Available,Secondary
TPS,434,Test Probe,Single,Available,Primary
TPS,435,Test Probe,Single,Checked Out,Out
TPS,436,Test Probe,Single,Checked Out,Out
TPS,437,Test Probe,Single,Checked Out,Out
TPS,438,Test Probe,Single,Available,Primary
TPS,439,Test Probe,Single,Available,Primary
TPS,440,Test Probe,Single,Available,Primary
TPS,441,Test Probe,Single,Checked Out,Out
TPS,442,Test Probe,Single,Available,Secondary
TPS,443,Test Probe,Single,Available,Secondary
TPS,444,Test Probe,Single,Available,Primary
TPS,445,Test Probe,Single,Checked Out,Out
TPS,446,Test Probe,Single,Available,Secondary
TPS,447,Test Probe,Single,Available,Secondary
TPS,448,Test Probe,Single,Available,Primary
TPS,449,Test Probe,Single,Available,Primary
TPS,450,Test Probe,Single,Available,Primary
TPS,451,Test Probe,Single,Available,Secondary
TPS,452,Test Probe,Single,Available,Primary
TPS,453,Test Probe,Single,Available,Primary
TPS,454,Test Probe,Single,Checked Out,Out
TPS,455,Test Probe,Single,Available,Primary
TPS,456,Test Probe,Single,Available,Secondary
TPS,457,Test Probe,Single,Available,Secondary
TPS,458,Test Probe,Single,Available,Secondary
TPS,459,Test Probe,Single,Checked Out,Out
TPS,460,Test Probe,Single,Available,Secondary
TPS,461,Test Probe,Single,Available,Secondary
TPS,462,Test Probe,Single,Available,Primary
TPS,463,Test Probe,Single,Available,Secondary
TPS,464,Test Probe,Single,Checked Out,Out
TPS,465,Test Probe,Single,Checked Out,Out
TPS,466,Test Probe,Single,Checked Out,Out
TPS,467,Test Probe,Single,Available,Secondary
TPS,468,Test Probe,Single,Available,Primary
TPS,469,Test Probe,Single,Checked Out,Out
TPS,470,Test Probe,Single,Available,Primary
TPS,471,Test Probe,Single,Available,Primary
TPS,472,Test Probe,Single,Available,Primary
TPS,473,Test Probe,Single,Checked Out,Out
TPS,474,Test Probe,Single,Checked Out,Out
TPS,475,Test Probe,Single,Checked Out,Out
TPS,476,Test Probe,Single,Checked Out,Out
TPS,477,Test Probe,Single,Available,Secondary
TPS,478,Test Probe,Single,Checked Out,Out
TPS,479,Test Probe,Single,Available,Secondary
TPS,480,Test Probe,Single,Available,Primary
TPS,481,Test Probe,Single,Available,Secondary
TPS,482,Test Probe,Single,Available,Primary
TPS,483,Test Probe,Single,Available,Secondary
TPS,484,Test Probe,Single,Checked Out,Out
TPS,485,Test Probe,Single,Checked Out,Out
TPS,486,Test Probe,Single,Available,Secondary
TPS,487,Test Probe,Single,Available,Secondary
TPS,488,Test Probe,Single,Checked Out,Out
TPS,489,Test Probe,Single,Checked Out,Out
TPS,490,Test Probe,Single,Checked Out,Out
TPS,491,Test Probe,Single,Available,Primary
TPS,492,Test Probe,Single,Available,Secondary
TPS,493,Test Probe,Single,Available,Primary
TPS,494,Test Probe,Single,Checked Out,Out
TPS,495,Test Probe,Single,Available,Secondary
TPS,496,Test Probe,Single,Checked Out,Out
TPS,497,Test Probe,Single,Available,Secondary
TPS,498,Test Probe,Single,Available,Secondary
TPS,499,Test Probe,Single,Checked Out,Out
TPS,500,Test Probe,Single,Available,Primary
TPS,501,Test Probe,Single,Checked Out,Out
TPS,502,Test Probe,Single,Available,Secondary
TPS,503,Test Probe,Single,Available,Primary
TPS,504,Test Probe,Single,Available,Primary
TPS,505,Test Probe,Single,Available,Secondary
TPS,506,Test Probe,Single,Available,Primary
TPS,507,Test Probe,Single,Checked Out,Out
TPS,508,Test Probe,Single,Available,Secondary
TPS,509,Test Probe,Single,Available,Secondary
TPS,510,Test Probe,Single,Available,Primary
TPS,511,Test Probe,Single,Checked Out,Out
TPS,512,Test Probe,Single,Checked Out,Out
TPS,513,Test Probe,Single,Available,Secondary
TPS,514,Test Probe,Single,Available,Primary
TPS,515,Test Probe,Single,Checked Out,Out
TPS,516,Test Probe,Single,Available,Secondary
TPS,517,Test Probe,Single,Available,Primary
TPS,518,Test Probe,Single,Checked Out,Out
TPS,519,Test Probe,Single,Available,Primary
TPS,520,Test Probe,Single,Available,Secondary
TPS,521,Test Probe,Single,Checked Out,Out
TPS,522,Test Probe,Single,Checked Out,Out
TPS,523,Test Probe,Single,Checked Out,Out
TPS,524,Test Probe,Single,Available,Secondary
TPS,525,Test Probe,Single,Available,Secondary
TPS,526,Test Probe,Single,Available,Secondary
TPS,527,Test Probe,Single,Available,Primary
TPS,528,Test Probe,Single,Available,Secondary
TPS,529,Test Probe,Single,Available,Secondary
TPS,530,Test Probe,Single,Checked Out,Out
TPS,531,Test Probe,Single,Checked Out,Out
TPS,532,Test Probe,Single,Available,Secondary
TPS,533,Test Probe,Single,Available,Secondary
TPS,534,Test Probe,Single,Checked Out,Out
TPS,535,Test Probe,Single,Available,Secondary
TPS,536,Test Probe,Single,Available,Secondary
TPS,537,Test Probe,Single,Available,Secondary
TPS,538,Test Probe,Single,Checked Out,Out
TPS,539,Test Probe,Single,Checked Out,Out
TPS,540,Test Probe,Single,Available,Primary
TPS,541,Test Probe,Single,Available,Primary
TPS,542,Test Probe,Single,Checked Out,Out
TPS,543,Test Probe,Single,Available,Primary
TPS,544,Test Probe,Single,Available,Secondary
TPS,545,Test Probe,Single,Available,Primary
TPS,546,Test Probe,Single,Available,Secondary
TPS,547,Test Probe,Single,Checked Out,Out
TPS,548,Test Probe,Single,Available,Primary
TPS,549,Test Probe,Single,Checked Out,Out
TPS,550,Test Probe,Single,Checked Out,Out
TPS,551,Test Probe,Single,Available,Secondary
TPS,552,Test Probe,Single,Available,Primary
TPS,553,Test Probe,Single,Available,Secondary
TPS,554,Test Probe,Single,Available,Primary
TPS,555,Test Probe,Single,Checked Out,Out
TPS,556,Test Probe,Single,Checked Out,Out
TPS,557,Test Probe,Single,Checked Out,Out
TPS,558,Test Probe,Single,Checked Out,Out
TPS,559,Test Probe,Single,Available,Secondary
TPS,560,Test Probe,Single,Checked Out,Out
TPS,561,Test Probe,Single,Available,Primary
TPS,562,Test Probe,Single,Available,Primary
TPS,563,Test Probe,Single,Available,Primary
TPS,564,Test Probe,Single,Available,Secondary
TPS,565,Test Probe,Single,Checked Out,Out
TPS,566,Test Probe,Single,Checked Out,Out
TPS,567,Test Probe,Single,Available,Primary
TPS,568,Test Probe,Single,Checked Out,Out
TPS,569,Test Probe,Single,Available,Secondary
TPS,570,Test Probe,Single,Checked Out,Out
TPS,571,Test Probe,Single,Available,Primary
TPS,572,Test Probe,Single,Checked Out,Out
TPS,573,Test Probe,Single,Available,Secondary
TPS,574,Test Probe,Single,Available,Primary
TPS,575,Test Probe,Single,Available,Primary
TPS,576,Test Probe,Single,Available,Primary
TPS,577,Test Probe,Single,Checked Out,Out
TPS,578,Test Probe,Single,Checked Out,Out
TPS,579,Test Probe,Single,Available,Primary
TPS,580,Test Probe,Single,Available,Secondary
TPS,581,Test Probe,Single,Checked Out,Out
TPS,582,Test Probe,Single,Checked Out,Out
TPS,583,Test Probe,Single,Checked Out,Out
TPS,584,Test Probe,Single,Checked Out,Out
TPS,585,Test Probe,Single,Available,Primary
TPS,586,Test Probe,Single,Available,Secondary
TPS,587,Test Probe,Single,Checked Out,Out
TPS,588,Test Probe,Single,Checked Out,Out
TPS,589,Test Probe,Single,Available,Primary
TPS,590,Test Probe,Single,Available,Primary
TPS,591,Test Probe,Single,Available,Secondary
TPS,592,Test Probe,Single,Checked Out,Out
TPS,593,Test Probe,Single,Available,Primary
TPS,594,Test Probe,Single,Available,Primary
TPS,595,Test Probe,Single,Available,Secondary
TPS,596,Test Probe,Single,Checked Out,Out
TPS,597,Test Probe,Single,Checked Out,Out
TPS,598,Test Probe,Single,Available,Secondary
TPS,599,Test Probe,Single,Available,Secondary
TPS,600,Test Probe,Single,Available,Secondary
TPS,601,Test Probe,Single,Checked Out,Out
TPS,602,Test Probe,Single,Checked Out,Out
TPS,603,Test Probe,Single,Checked Out,Out
TPS,604,Test Probe,Single,Available,Primary
TPS,605,Test Probe,Single,Checked Out,Out
TPS,606,Test Probe,Single,Available,Primary
TPS,607,Test Probe,Single,Checked Out,Out
TPS,608,Test Probe,Single,Available,Secondary
TPS,609,Test Probe,Single,Checked Out,Out
TPS,610,Test Probe,Single,Available,Secondary
TPS,611,Test Probe,Single,Checked Out,Out
TPS,612,Test Probe,Single,Checked Out,Out
TPS,613,Test Probe,Single,Checked Out,Out
TPS,614,Test Probe,Single,Available,Primary
TPS,615,Test Probe,Single,Available,Primary
TPS,616,Test Probe,Single,Checked Out,Out
TPS,617,Test Probe,Single,Checked Out,Out
TPS,618,Test Probe,Single,Checked Out,Out
TPS,619,Test Probe,Single,Checked Out,Out
TPS,620,Test Probe,Single,Checked Out,Out
TPS,621,Test Probe,Single,Available,Secondary
TPS,622,Test Probe,Single,Checked Out,Out
TPS,623,Test Probe,Single,Checked Out,Out
TPS,624,Test Probe,Single,Available,Primary
TPS,625,Test Probe,Single,Available,Secondary
TPS,626,Test Probe,Single,Available,Secondary
TPS,627,Test Probe,Single,Checked Out,Out
TPS,628,Test Probe,Single,Available,Primary
TPS,629,Test Probe,Single,Checked Out,Out
TPS,630,Test Probe,Single,Available,Secondary
TPS,631,Test Probe,Single,Checked Out,Out
TPS,632,Test Probe,Single,Available,Primary
TPS,633,Test Probe,Single,Checked Out,Out
TPS,634,Test Probe,Single,Checked Out,Out
TPS,635,Test Probe,Single,Checked Out,Out
TPS,636,Test Probe,Single,Checked Out,Out
TPS,637,Test Probe,Single,Checked Out,Out
TPS,638,Test Probe,Single,Available,Secondary
TPS,639,Test Probe,Single,Available,Secondary
TPS,640,Test Probe,Single,Checked Out,Out
TPS,641,Test Probe,Single,Checked Out,Out
TPS,642,Test Probe,Single,Available,Primary
TPS,643,Test Probe,Single,Checked Out,Out
TPS,644,Test Probe,Single,Checked Out,Out
TPS,645,Test Probe,Single,Checked Out,Out
TPS,646,Test Probe,Single,Available,Secondary
TPS,647,Test Probe,Single,Checked Out,Out
TPS,648,Test Probe,Single,Checked Out,Out
TPS,649,Test Probe,Single,Available,Secondary
TPS,650,Test Probe,Single,Available,Secondary
TPS,651,Test Probe,Single,Checked Out,Out
TPS,652,Test Probe,Single,Checked Out,Out
TPS,653,Test Probe,Single,Available,Primary
TPS,654,Test Probe,Single,Available,Secondary
TPS,655,Test Probe,Single,Checked Out,Out
TPS,656,Test Probe,Single,Checked Out,Out
TPS,657,Test Probe,Single,Checked Out,Out
TPS,658,Test Probe,Single,Available,Primary
TPS,659,Test Probe,Single,Available,Primary
TPS,660,Test Probe,Single,Checked Out,Out
TPS,661,Test Probe,Single,Available,Secondary
TPS,662,Test Probe,Single,Checked Out,Out
TPS,663,Test Probe,Single,Available,Primary
TPS,664,Test Probe,Single,Available,Secondary
TPS,665,Test Probe,Single,Checked Out,Out
TPS,666,Test Probe,Single,Available,Primary
TPS,667,Test Probe,Single,Available,Primary
TPS,668,Test Probe,Single,Available,Primary
TPS,669,Test Probe,Single,Available,Secondary
TPS,670,Test Probe,Single,Checked Out,Out
TPS,671,Test Probe,Single,Checked Out,Out
TPS,672,Test Probe,Single,Checked Out,Out
TPS,673,Test Probe,Single,Checked Out,Out
TPS,674,Test Probe,Single,Available,Secondary
TPS,675,Test Probe,Single,Checked Out,Out
TPS,676,Test Probe,Single,Checked Out,Out
TPS,677,Test Probe,Single,Checked Out,Out
TPS,678,Test Probe,Single,Checked Out,Out
TPS,679,Test Probe,Single,Checked Out,Out
TPS,680,Test Probe,Single,Checked Out,Out
TPS,681,Test Probe,Single,Available,Primary
TPS,682,Test Probe,Single,Checked Out,Out
TPS,683,Test Probe,Single,Available,Secondary
TPS,684,Test Probe,Single,Checked Out,Out
TPS,685,Test Probe,Single,Checked Out,Out
TPS,686,Test Probe,Single,Available,Primary
TPS,687,Test Probe,Single,Available,Primary
TPS,688,Test Probe,Single,Checked Out,Out
TPS,689,Test Probe,Single,Checked Out,Out
TPS,690,Test Probe,Single,Available,Secondary
TPS,691,Test Probe,Single,Available,Secondary
TPS,692,Test Probe,Single,Checked Out,Out
TPS,693,Test Probe,Single,Available,Primary
TPS,694,Test Probe,Single,Checked Out,Out
TPS,695,Test Probe,Single,Available,Primary
TPS,696,Test Probe,Single,Available,Primary
TPS,697,Test Probe,Single,Checked Out,Out
TPS,698,Test Probe,Single,Available,Primary
TPS,699,Test Probe,Single,Checked Out,Out
TPS,700,Test Probe,Single,Checked Out,Out
TPS,701,Test Probe,Single,Available,Primary
TPS,702,Test Probe,Single,Checked Out,Out
TPS,703,Test Probe,Single,Checked Out,Out
TPS,704,Test Probe,Single,Checked Out,Out
TPS,705,Test Probe,Single,Available,Secondary
TPS,706,Test Probe,Single,Checked Out,Out
TPS,707,Test Probe,Single,Available,Secondary
TPS,708,Test Probe,Single,Checked Out,Out
TPS,709,Test Probe,Single,Checked Out,Out
TPS,710,Test Probe,Single,Checked Out,Out
TPS,711,Test Probe,Single,Available,Primary
TPS,712,Test Probe,Single,Checked Out,Out
TPS,713,Test Probe,Single,Checked Out,Out
TPS,714,Test Probe,Single,Available,Secondary
TPS,715,Test Probe,Single,Available,Secondary
TPS,716,Test Probe,Single,Available,Primary
TPS,717,Test Probe,Single,Checked Out,Out
TPS,718,Test Probe,Single,Checked Out,Out
TPS,719,Test Probe,Single,Checked Out,Out
TPS,720,Test Probe,Single,Checked Out,Out
TPS,721,Test Probe,Single,Checked Out,Out
TPS,722,Test Probe,Single,Checked Out,Out
TPS,723,Test Probe,Single,Checked Out,Out
TPS,724,Test Probe,Single,Available,Primary
TPS,725,Test Probe,Single,Checked Out,Out
TPS,726,Test Probe,Single,Checked Out,Out
TPS,727,Test Probe,Single,Checked Out,Out
TPS,728,Test Probe,Single,Available,Secondary
TPS,729,Test Probe,Single,Available,Primary
TPS,730,Test Probe,Single,Checked Out,Out
TPS,731,Test Probe,Single,Checked Out,Out
TPS,732,Test Probe,Single,Checked Out,Out
TPS,733,Test Probe,Single,Checked Out,Out
TPS,734,Test Probe,Single,Checked Out,Out
TPS,735,Test Probe,Single,Checked Out,Out
TPS,736,Test Probe,Single,Available,Secondary
TPS,737,Test Probe,Single,Available,Primary
TPS,738,Test Probe,Single,Available,Primary
TPS,739,Test Probe,Single,Checked Out,Out
TPS,740,Test Probe,Single,Checked Out,Out
TPS,741,Test Probe,Single,Checked Out,Out
TPS,742,Test Probe,Single,Checked Out,Out
TPS,743,Test Probe,Single,Checked Out,Out
TPS,744,Test Probe,Single,Available,Secondary
TPS,745,Test Probe,Single,Checked Out,Out
TPS,746,Test Probe,Single,Available,Secondary
TPS,747,Test Probe,Single,Checked Out,Out
TPS,748,Test Probe,Single,Available,Secondary
TPS,749,Test Probe,Single,Available,Primary
TPS,750,Test Probe,Single,Available,Primary
TPS,751,Test Probe,Single,Available,Primary
TPS,752,Test Probe,Single,Checked Out,Out
TPS,753,Test Probe,Single,Checked Out,Out
TPS,754,Test Probe,Single,Checked Out,Out
TPS,755,Test Probe,Single,Checked Out,Out
TPS,756,Test Probe,Single,Checked Out,Out
TPS,757,Test Probe,Single,Available,Primary
TPS,758,Test Probe,Single,Checked Out,Out
TPS,759,Test Probe,Single,Available,Primary
TPS,760,Test Probe,Single,Available,Primary
TPS,761,Test Probe,Single,Available,Primary
TPS,762,Test Probe,Single,Checked Out,Out
TPS,763,Test Probe,Single,Checked Out,Out
TPS,764,Test Probe,Single,Available,Primary
TPS,765,Test Probe,Single,Available,Secondary
TPS,766,Test Probe,Single,Checked Out,Out
TPS,767,Test Probe,Single,Available,Primary
TPS,768,Test Probe,Single,Checked Out,Out
TPS,769,Test Probe,Single,Checked Out,Out
TPS,770,Test Probe,Single,Checked Out,Out
TPS,771,Test Probe,Single,Available,Secondary
TPS,772,Test Probe,Single,Available,Primary
TPS,773,Test Probe,Single,Checked Out,Out
TPS,774,Test Probe,Single,Available,Primary
TPS,775,Test Probe,Single,Available,Secondary
TPS,776,Test Probe,Single,Available,Primary
TPS,777,Test Probe,Single,Checked Out,Out
TPS,778,Test Probe,Single,Checked Out,Out
TPS,779,Test Probe,Single,Checked Out,Out
TPS,780,Test Probe,Single,Checked Out,Out
TPS,781,Test Probe,Single,Checked Out,Out
TPS,782,Test Probe,Single,Checked Out,Out
TPS,783,Test Probe,Single,Checked Out,Out
TPS,784,Test Probe,Single,Available,Secondary
TPS,785,Test Probe,Single,Checked Out,Out
TPS,786,Test Probe,Single,Checked Out,Out
TPS,787,Test Probe,Single,Checked Out,Out
TPS,788,Test Probe,Single,Available,Secondary
TPS,789,Test Probe,Single,Checked Out,Out
TPS,790,Test Probe,Single,Checked Out,Out
TPS,791,Test Probe,Single,Available,Secondary
TPS,792,Test Probe,Single,Checked Out,Out
TPS,793,Test Probe,Single,Checked Out,Out
TPS,794,Test Probe,Single,Checked Out,Out
TPS,795,Test Probe,Single,Available,Primary
TPS,796,Test Probe,Single,Checked Out,Out
TPS,797,Test Probe,Single,Checked Out,Out
TPS,798,Test Probe,Single,Available,Secondary
TPS,799,Test Probe,Single,Available,Primary
TPS,800,Test Probe,Single,Checked Out,Out
TPS,801,Test Probe,Single,Available,Secondary
LAS,002,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,003,Logic Analyzer,Small Circuit,Available,Primary
LAS,004,Logic Analyzer,Small Circuit,Available,Primary
LAS,005,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,006,Logic Analyzer,Small Circuit,Available,Secondary
LAS,007,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,008,Logic Analyzer,Small Circuit,Available,Secondary
LAS,009,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,010,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,011,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,012,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,013,Logic Analyzer,Small Circuit,Available,Secondary
LAS,014,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,015,Logic Analyzer,Small Circuit,Available,Secondary
LAS,016,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,017,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,018,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,019,Logic Analyzer,Small Circuit,Available,Primary
LAS,020,Logic Analyzer,Small Circuit,Checked Out,Out
LAS,021,Logic Analyzer,Small Circuit,Available,Primary
