EquipmentIDChar,EquipmentIDNum,EquipmentName,Description,Status,Location
,TPS067,Test Probe,Single,Checked Out,Out
,TPS068,Test Probe,Single,Checked Out,Out
,TPS069,Test Probe,Single,Checked Out,Out
,TPS070,Test Probe,Single,Available,Primary
,TPS071,Test Probe,Single,Checked Out,Out
,TPS072,Test Probe,Single,Available,Secondary
,TPS073,Test Probe,Single,Available,Primary
,TPS074,Test Probe,Single,Checked Out,Out
,TPS075,Test Probe,Single,Checked Out,Out
,TPS076,Test Probe,Single,Checked Out,Out
,TPS077,Test Probe,Single,Available,Primary
,TPS078,Test Probe,Single,Available,Primary
,TPS079,Test Probe,Single,Available,Secondary
,TPS080,Test Probe,Single,Checked Out,Out
,TPS081,Test Probe,Single,Checked Out,Out
,TPS082,Test Probe,Single,Checked Out,Out
,TPS083,Test Probe,Single,Checked Out,Out
,TPS084,Test Probe,Single,Available,Secondary
,TPS085,Test Probe,Single,Checked Out,Out
,TPS086,Test Probe,Single,Checked Out,Out
,TPS087,Test Probe,Single,Checked Out,Out
,TPS088,Test Probe,Single,Checked Out,Out
,TPS089,Test Probe,Single,Available,Secondary
,TPS090,Test Probe,Single,Checked Out,Out
,TPS091,Test Probe,Single,Checked Out,Out
,TPS092,Test Probe,Single,Checked Out,Out
,TPS093,Test Probe,Single,Available,Secondary
,TPS094,Test Probe,Single,Checked Out,Out
,TPS095,Test Probe,Single,Available,Secondary
,TPS096,Test Probe,Single,Available,Primary
,TPS097,Test Probe,Single,Checked Out,Out
,TPS098,Test Probe,Single,Checked Out,Out
,TPS099,Test Probe,Single,Available,Primary
,TPS100,Test Probe,Single,Available,Primary
,TPS101,Test Probe,Single,Available,Primary
,TPS102,Test Probe,Single,Checked Out,Out
,TPS103,Test Probe,Single,Checked Out,Out
,TPS104,Test Probe,Single,Available,Primary
,TPS105,Test Probe,Single,Checked Out,Out
,TPS106,Test Probe,Single,Checked Out,Out
,TPS107,Test Probe,Single,Checked Out,Out
,TPS108,Test Probe,Single,Checked Out,Out
,TPS109,Test Probe,Single,Available,Secondary
,TPS110,Test Probe,Single,Available,Secondary
,TPS111,Test Probe,Single,Checked Out,Out
,TPS112,Test Probe,Single,Checked Out,Out
,TPS113,Test Probe,Single,Available,Secondary
,TPS114,Test Probe,Single,Checked Out,Out
,TPS115,Test Probe,Single,Available,Secondary
,TPS116,Test Probe,Single,Checked Out,Out
,TPS117,Test Probe,Single,Available,Primary
,TPS118,Test Probe,Single,Available,Secondary
,TPS119,Test Probe,Single,Checked Out,Out
,TPS120,Test Probe,Single,Checked Out,Out
,TPS121,Test Probe,Single,Available,Secondary
,TPS122,Test Probe,Single,Checked Out,Out
,TPS123,Test Probe,Single,Checked Out,Out
,TPS124,Test Probe,Single,Checked Out,Out
,TPS125,Test Probe,Single,Checked Out,Out
,TPS126,Test Probe,Single,Available,Secondary
,TPS127,Test Probe,Single,Available,Secondary
,TPS128,Test Probe,Single,Checked Out,Out
,TPS129,Test Probe,Single,Available,Secondary
,TPS130,Test Probe,Single,Checked Out,Out
,TPS131,Test Probe,Single,Checked Out,Out
,TPS132,Test Probe,Single,Available,Secondary
,TPS133,Test Probe,Single,Checked Out,Out
,TPS134,Test Probe,Single,Available,Secondary
,TPS135,Test Probe,Single,Checked Out,Out
,TPS136,Test Probe,Single,Checked Out,Out
,TPS137,Test Probe,Single,Available,Secondary
,TPS138,Test Probe,Single,Checked Out,Out
,TPS139,Test Probe,Single,Available,Primary
,TPS140,Test Probe,Single,Available,Secondary
,TPS141,Test Probe,Single,Checked Out,Out
,TPS142,Test Probe,Single,Checked Out,Out
,TPS143,Test Probe,Single,Available,Secondary
,TPS144,Test Probe,Single,Checked Out,Out
,TPS145,Test Probe,Single,Available,Primary
,TPS146,Test Probe,Single,Available,Primary
,TPS147,Test Probe,Single,Available,Primary
,TPS148,Test Probe,Single,Available,Secondary
,TPS149,Test Probe,Single,Available,Secondary
,TPS150,Test Probe,Single,Available,Secondary
,TPS151,Test Probe,Single,Checked Out,Out
,TPS152,Test Probe,Single,Available,Secondary
,TPS153,Test Probe,Single,Available,Primary
,TPS154,Test Probe,Single,Checked Out,Out
,TPS155,Test Probe,Single,Checked Out,Out
,TPS156,Test Probe,Single,Available,Secondary
,TPS157,Test Probe,Single,Available,Primary
,TPS158,Test Probe,Single,Checked Out,Out
,TPS159,Test Probe,Single,Available,Primary
,TPS160,Test Probe,Single,Available,Secondary
,TPS161,Test Probe,Single,Checked Out,Out
,TPS162,Test Probe,Single,Checked Out,Out
,TPS163,Test Probe,Single,Checked Out,Out
,TPS164,Test Probe,Single,Available,Secondary
,TPS165,Test Probe,Single,Checked Out,Out
,TPS166,Test Probe,Single,Checked Out,Out
,TPS167,Test Probe,Single,Available,Secondary
,TPS168,Test Probe,Single,Checked Out,Out
,TPS169,Test Probe,Single,Available,Secondary
,TPS170,Test Probe,Single,Available,Secondary
,TPS171,Test Probe,Single,Available,Secondary
,TPS172,Test Probe,Single,Available,Secondary
,TPS173,Test Probe,Single,Checked Out,Out
,TPS174,Test Probe,Single,Available,Primary
,TPS175,Test Probe,Single,Checked Out,Out
,TPS176,Test Probe,Single,Checked Out,Out
,TPS177,Test Probe,Single,Checked Out,Out
,TPS178,Test Probe,Single,Available,Primary
,TPS179,Test Probe,Single,Checked Out,Out
,TPS180,Test Probe,Single,Checked Out,Out
,TPS181,Test Probe,Single,Checked Out,Out
,TPS182,Test Probe,Single,Available,Secondary
,TPS183,Test Probe,Single,Checked Out,Out
,TPS184,Test Probe,Single,Available,Secondary
,TPS185,Test Probe,Single,Checked Out,Out
,TPS186,Test Probe,Single,Available,Primary
,TPS187,Test Probe,Single,Available,Primary
,TPS188,Test Probe,Single,Checked Out,Out
,TPS189,Test Probe,Single,Checked Out,Out
,TPS190,Test Probe,Single,Checked Out,Out
,TPS191,Test Probe,Single,Available,Secondary
,TPS192,Test Probe,Single,Checked Out,Out
,TPS193,Test Probe,Single,Available,Primary
,TPS194,Test Probe,Single,Checked Out,Out
,TPS195,Test Probe,Single,Checked Out,Out
,TPS196,Test Probe,Single,Available,Primary
,TPS197,Test Probe,Single,Checked Out,Out
,TPS198,Test Probe,Single,Available,Secondary
,TPS199,Test Probe,Single,Checked Out,Out
,TPS200,Test Probe,Single,Available,Primary
,TPS201,Test Probe,Single,Checked Out,Out
,TPS202,Test Probe,Single,Available,Secondary
,TPS203,Test Probe,Single,Available,Primary
,TPS204,Test Probe,Single,Checked Out,Out
,TPS205,Test Probe,Single,Checked Out,Out
,TPS206,Test Probe,Single,Checked Out,Out
,TPS207,Test Probe,Single,Available,Primary
,TPS208,Test Probe,Single,Available,Secondary
,TPS209,Test Probe,Single,Available,Secondary
,TPS210,Test Probe,Single,Available,Primary
,TPS211,Test Probe,Single,Available,Secondary
,TPS212,Test Probe,Single,Available,Primary
,TPS213,Test Probe,Single,Checked Out,Out
,TPS214,Test Probe,Single,Checked Out,Out
,TPS215,Test Probe,Single,Checked Out,Out
,TPS216,Test Probe,Single,Available,Secondary
,TPS217,Test Probe,Single,Available,Secondary
,TPS218,Test Probe,Single,Checked Out,Out
,TPS219,Test Probe,Single,Checked Out,Out
,TPS220,Test Probe,Single,Checked Out,Out
,TPS221,Test Probe,Single,Available,Primary
,TPS222,Test Probe,Single,Available,Secondary
,TPS223,Test Probe,Single,Available,Primary
,TPS224,Test Probe,Single,Checked Out,Out
,TPS225,Test Probe,Single,Checked Out,Out
,TPS226,Test Probe,Single,Checked Out,Out
,TPS227,Test Probe,Single,Checked Out,Out
,TPS228,Test Probe,Single,Available,Secondary
,TPS229,Test Probe,Single,Checked Out,Out
,TPS230,Test Probe,Single,Available,Primary
,TPS231,Test Probe,Single,Checked Out,Out
,TPS232,Test Probe,Single,Available,Primary
,TPS233,Test Probe,Single,Checked Out,Out
,TPS234,Test Probe,Single,Available,Primary
,TPS235,Test Probe,Single,Available,Primary
,TPS236,Test Probe,Single,Checked Out,Out
,TPS237,Test Probe,Single,Checked Out,Out
,TPS238,Test Probe,Single,Checked Out,Out
,TPS239,Test Probe,Single,Available,Primary
,TPS240,Test Probe,Single,Checked Out,Out
,TPS241,Test Probe,Single,Checked Out,Out
,TPS242,Test Probe,Single,Checked Out,Out
,TPS243,Test Probe,Single,Checked Out,Out
,TPS244,Test Probe,Single,Available,Primary
,TPS245,Test Probe,Single,Checked Out,Out
,TPS246,Test Probe,Single,Checked Out,Out
,TPS247,Test Probe,Single,Checked Out,Out
,TPS248,Test Probe,Single,Available,Primary
,TPS249,Test Probe,Single,Available,Primary
,TPS250,Test Probe,Single,Checked Out,Out
,TPS251,Test Probe,Single,Checked Out,Out
,TPS252,Test Probe,Single,Available,Secondary
,TPS253,Test Probe,Single,Checked Out,Out
,TPS254,Test Probe,Single,Checked Out,Out
,TPS255,Test Probe,Single,Checked Out,Out
,TPS256,Test Probe,Single,Checked Out,Out
,TPS257,Test Probe,Single,Checked Out,Out
,TPS258,Test Probe,Single,Checked Out,Out
,TPS259,Test Probe,Single,Available,Primary
,TPS260,Test Probe,Single,Checked Out,Out
,TPS261,Test Probe,Single,Available,Primary
,TPS262,Test Probe,Single,Available,Primary
,TPS263,Test Probe,Single,Available,Primary
,TPS264,Test Probe,Single,Checked Out,Out
,TPS265,Test Probe,Single,Available,Secondary
,TPS266,Test Probe,Single,Checked Out,Out
,TPS267,Test Probe,Single,Checked Out,Out
,TPS268,Test Probe,Single,Checked Out,Out
,TPS269,Test Probe,Single,Available,Primary
,TPS270,Test Probe,Single,Checked Out,Out
,TPS271,Test Probe,Single,Available,Secondary
,TPS272,Test Probe,Single,Available,Secondary
,TPS273,Test Probe,Single,Checked Out,Out
,TPS274,Test Probe,Single,Checked Out,Out
,TPS275,Test Probe,Single,Available,Secondary
,TPS276,Test Probe,Single,Available,Primary
,TPS277,Test Probe,Single,Checked Out,Out
,TPS278,Test Probe,Single,Checked Out,Out
,TPS279,Test Probe,Single,Available,Primary
,TPS280,Test Probe,Single,Available,Primary
,TPS281,Test Probe,Single,Checked Out,Out
,TPS282,Test Probe,Single,Available,Primary
,TPS283,Test Probe,Single,Checked Out,Out
,TPS284,Test Probe,Single,Checked Out,Out
,TPS285,Test Probe,Single,Available,Primary
,TPS286,Test Probe,Single,Checked Out,Out
,TPS287,Test Probe,Single,Available,Secondary
,TPS288,Test Probe,Single,Checked Out,Out
,TPS289,Test Probe,Single,Checked Out,Out
,TPS290,Test Probe,Single,Available,Secondary
,TPS291,Test Probe,Single,Checked Out,Out
,TPS292,Test Probe,Single,Available,Primary
,TPS293,Test Probe,Single,Checked Out,Out
,TPS294,Test Probe,Single,Available,Primary
,TPS295,Test Probe,Single,Checked Out,Out
,TPS296,Test Probe,Single,Checked Out,Out
,TPS297,Test Probe,Single,Available,Secondary
,TPS298,Test Probe,Single,Checked Out,Out
,TPS299,Test Probe,Single,Checked Out,Out
,TPS300,Test Probe,Single,Available,Primary
,TPS301,Test Probe,Single,Available,Secondary
,TPS302,Test Probe,Single,Available,Secondary
,TPS303,Test Probe,Single,Available,Secondary
,TPS304,Test Probe,Single,Checked Out,Out
,TPS305,Test Probe,Single,Checked Out,Out
,TPS306,Test Probe,Single,Checked Out,Out
,TPS307,Test Probe,Single,Available,Secondary
,TPS308,Test Probe,Single,Checked Out,Out
,TPS309,Test Probe,Single,Available,Primary
,TPS310,Test Probe,Single,Checked Out,Out
,TPS311,Test Probe,Single,Checked Out,Out
,TPS312,Test Probe,Single,Available,Primary
,TPS313,Test Probe,Single,Available,Secondary
,TPS314,Test Probe,Single,Available,Secondary
,TPS315,Test Probe,Single,Available,Secondary
,TPS316,Test Probe,Single,Checked Out,Out
,TPS317,Test Probe,Single,Checked Out,Out
,TPS318,Test Probe,Single,Available,Secondary
,TPS319,Test Probe,Single,Available,Primary
,TPS320,Test Probe,Single,Checked Out,Out
,TPS321,Test Probe,Single,Available,Primary
,TPS322,Test Probe,Single,Checked Out,Out
,TPS323,Test Probe,Single,Checked Out,Out
,TPS324,Test Probe,Single,Available,Secondary
,TPS325,Test Probe,Single,Available,Secondary
,TPS326,Test Probe,Single,Checked Out,Out
,TPS327,Test Probe,Single,Available,Primary
,TPS328,Test Probe,Single,Checked Out,Out
,TPS329,Test Probe,Single,Checked Out,Out
,TPS330,Test Probe,Single,Available,Primary
,TPS331,Test Probe,Single,Checked Out,Out
,TPS332,Test Probe,Single,Available,Primary
,TPS333,Test Probe,Single,Available,Secondary
,TPS334,Test Probe,Single,Available,Secondary
,TPS335,Test Probe,Single,Available,Secondary
,TPS336,Test Probe,Single,Available,Primary
,TPS337,Test Probe,Single,Available,Secondary
,TPS338,Test Probe,Single,Checked Out,Out
,TPS339,Test Probe,Single,Available,Primary
,TPS340,Test Probe,Single,Available,Secondary
,TPS341,Test Probe,Single,Available,Primary
,TPS342,Test Probe,Single,Available,Secondary
,TPS343,Test Probe,Single,Available,Secondary
,TPS344,Test Probe,Single,Available,Primary
,TPS345,Test Probe,Single,Checked Out,Out
,TPS346,Test Probe,Single,Checked Out,Out
,TPS347,Test Probe,Single,Checked Out,Out
,TPS348,Test Probe,Single,Checked Out,Out
,TPS349,Test Probe,Single,Checked Out,Out
,TPS350,Test Probe,Single,Available,Primary
,TPS351,Test Probe,Single,Available,Primary
,TPS352,Test Probe,Single,Available,Secondary
,TPS353,Test Probe,Single,Checked Out,Out
,TPS354,Test Probe,Single,Available,Secondary
,TPS355,Test Probe,Single,Available,Primary
,TPS356,Test Probe,Single,Available,Secondary
,TPS357,Test Probe,Single,Checked Out,Out
,TPS358,Test Probe,Single,Checked Out,Out
,TPS359,Test Probe,Single,Checked Out,Out
,TPS360,Test Probe,Single,Available,Primary
,TPS361,Test Probe,Single,Available,Primary
,TPS362,Test Probe,Single,Checked Out,Out
,TPS363,Test Probe,Single,Available,Secondary
,TPS364,Test Probe,Single,Available,Primary
,TPS365,Test Probe,Single,Checked Out,Out
,TPS366,Test Probe,Single,Available,Secondary
,TPS367,Test Probe,Single,Available,Primary
,TPS368,Test Probe,Single,Checked Out,Out
,TPS369,Test Probe,Single,Available,Primary
,TPS370,Test Probe,Single,Available,Primary
,TPS371,Test Probe,Single,Available,Primary
,TPS372,Test Probe,Single,Checked Out,Out
,TPS373,Test Probe,Single,Checked Out,Out
,TPS374,Test Probe,Single,Checked Out,Out
,TPS375,Test Probe,Single,Checked Out,Out
,TPS376,Test Probe,Single,Available,Secondary
,TPS377,Test Probe,Single,Available,Primary
,TPS378,Test Probe,Single,Checked Out,Out
,TPS379,Test Probe,Single,Available,Secondary
,TPS380,Test Probe,Single,Available,Primary
,TPS381,Test Probe,Single,Available,Secondary
,TPS382,Test Probe,Single,Available,Primary
,TPS383,Test Probe,Single,Checked Out,Out
,TPS384,Test Probe,Single,Checked Out,Out
,TPS385,Test Probe,Single,Checked Out,Out
,TPS386,Test Probe,Single,Checked Out,Out
,TPS387,Test Probe,Single,Checked Out,Out
,TPS388,Test Probe,Single,Checked Out,Out
,TPS389,Test Probe,Single,Checked Out,Out
,TPS390,Test Probe,Single,Checked Out,Out
,TPS391,Test Probe,Single,Available,Secondary
,TPS392,Test Probe,Single,Available,Primary
,TPS393,Test Probe,Single,Checked Out,Out
,TPS394,Test Probe,Single,Available,Primary
,TPS395,Test Probe,Single,Available,Secondary
,TPS396,Test Probe,Single,Checked Out,Out
,TPS397,Test Probe,Single,Checked Out,Out
,TPS398,Test Probe,Single,Checked Out,Out
,TPS399,Test Probe,Single,Checked Out,Out
,TPS400,Test Probe,Single,Available,Primary
,TPS401,Test Probe,Single,Available,Secondary
,TPS402,Test Probe,Single,Available,Secondary
,TPS403,Test Probe,Single,Checked Out,Out
,TPS404,Test Probe,Single,Checked Out,Out
,TPS405,Test Probe,Single,Checked Out,Out
,TPS406,Test Probe,Single,Available,Secondary
,TPS407,Test Probe,Single,Checked Out,Out
,TPS408,Test Probe,Single,Available,Primary
,TPS409,Test Probe,Single,Available,Primary
,TPS410,Test Probe,Single,Checked Out,Out
,TPS411,Test Probe,Single,Available,Secondary
,TPS412,Test Probe,Single,Checked Out,Out
,TPS413,Test Probe,Single,Checked Out,Out
,TPS414,Test Probe,Single,Available,Secondary
,TPS415,Test Probe,Single,Available,Primary
,TPS416,Test Probe,Single,Available,Secondary
,TPS417,Test Probe,Single,Checked Out,Out
,TPS418,Test Probe,Single,Checked Out,Out
,TPS419,Test Probe,Single,Available,Secondary
,TPS420,Test Probe,Single,Available,Secondary
,TPS421,Test Probe,Single,Available,Secondary
,TPS422,Test Probe,Single,Checked Out,Out
,TPS423,Test Probe,Single,Checked Out,Out
,TPS424,Test Probe,Single,Checked Out,Out
,TPS425,Test Probe,Single,Checked Out,Out
,TPS426,Test Probe,Single,Available,Primary
,TPS427,Test Probe,Single,Available,Primary
,TPS428,Test Probe,Single,Checked Out,Out
,TPS429,Test Probe,Single,Checked Out,Out
,TPS430,Test Probe,Single,Checked Out,Out
,TPS431,Test Probe,Single,Available,Secondary
,TPS432,Test Probe,Single,Checked Out,Out
,TPS433,Test Probe,Single,Checked Out,Out
,TPS434,Test Probe,Single,Checked Out,Out
,TPS435,Test Probe,Single,Available,Secondary
,TPS436,Test Probe,Single,Available,Primary
,TPS437,Test Probe,Single,Available,Primary
,TPS438,Test Probe,Single,Checked Out,Out
,TPS439,Test Probe,Single,Checked Out,Out
,TPS440,Test Probe,Single,Available,Secondary
,TPS441,Test Probe,Single,Available,Primary
,TPS442,Test Probe,Single,Checked Out,Out
,TPS443,Test Probe,Single,Checked Out,Out
,TPS444,Test Probe,Single,Available,Secondary
,TPS445,Test Probe,Single,Available,Secondary
,TPS446,Test Probe,Single,Available,Secondary
,TPS447,Test Probe,Single,Checked Out,Out
,TPS448,Test Probe,Single,Checked Out,Out
,TPS449,Test Probe,Single,Checked Out,Out
,TPS450,Test Probe,Single,Checked Out,Out
,TPS451,Test Probe,Single,Available,Secondary
,TPS452,Test Probe,Single,Checked Out,Out
,TPS453,Test Probe,Single,Available,Secondary
,TPS454,Test Probe,Single,Checked Out,Out
,TPS455,Test Probe,Single,Available,Primary
,TPS456,Test Probe,Single,Available,Secondary
,TPS457,Test Probe,Single,Available,Secondary
,TPS458,Test Probe,Single,Available,Primary
,TPS459,Test Probe,Single,Available,Primary
,TPS460,Test Probe,Single,Available,Primary
,TPS461,Test Probe,Single,Checked Out,Out
,TPS462,Test Probe,Single,Available,Primary
,TPS463,Test Probe,Single,Available,Primary
,TPS464,Test Probe,Single,Available,Primary
,TPS465,Test Probe,Single,Available,Primary
,TPS466,Test Probe,Single,Checked Out,Out
,TPS467,Test Probe,Single,Available,Secondary
,TPS468,Test Probe,Single,Available,Primary
,TPS469,Test Probe,Single,Available,Secondary
,TPS470,Test Probe,Single,Checked Out,Out
,TPS471,Test Probe,Single,Available,Secondary
,TPS472,Test Probe,Single,Checked Out,Out
,TPS473,Test Probe,Single,Available,Secondary
,TPS474,Test Probe,Single,Available,Primary
,TPS475,Test Probe,Single,Available,Secondary
,TPS476,Test Probe,Single,Available,Secondary
,TPS477,Test Probe,Single,Checked Out,Out
,TPS478,Test Probe,Single,Checked Out,Out
,TPS479,Test Probe,Single,Available,Secondary
,TPS480,Test Probe,Single,Available,Secondary
,TPS481,Test Probe,Single,Checked Out,Out
,TPS482,Test Probe,Single,Available,Secondary
,TPS483,Test Probe,Single,Available,Primary
,TPS484,Test Probe,Single,Available,Primary
,TPS485,Test Probe,Single,Available,Primary
,TPS486,Test Probe,Single,Checked Out,Out
,TPS487,Test Probe,Single,Checked Out,Out
,TPS488,Test Probe,Single,Available,Primary
,TPS489,Test Probe,Single,Available,Primary
,TPS490,Test Probe,Single,Checked Out,Out
,TPS491,Test Probe,Single,Checked Out,Out
,TPS492,Test Probe,Single,Available,Primary
,TPS493,Test Probe,Single,Available,Primary
,TPS494,Test Probe,Single,Checked Out,Out
,TPS495,Test Probe,Single,Available,Secondary
,TPS496,Test Probe,Single,Available,Primary
,TPS497,Test Probe,Single,Available,Secondary
,TPS498,Test Probe,Single,Checked Out,Out
,TPS499,Test Probe,Single,Checked Out,Out
,TPS500,Test Probe,Single,Checked Out,Out
,TPS501,Test Probe,Single,Available,Secondary
,TPS502,Test Probe,Single,Checked Out,Out
,TPS503,Test Probe,Single,Checked Out,Out
,TPS504,Test Probe,Single,Checked Out,Out
,TPS505,Test Probe,Single,Checked Out,Out
,TPS506,Test Probe,Single,Available,Primary
,TPS507,Test Probe,Single,Checked Out,Out
,TPS508,Test Probe,Single,Available,Primary
,TPS509,Test Probe,Single,Checked Out,Out
,TPS510,Test Probe,Single,Available,Secondary
,TPS511,Test Probe,Single,Checked Out,Out
,TPS512,Test Probe,Single,Available,Secondary
,TPS513,Test Probe,Single,Checked Out,Out
,TPS514,Test Probe,Single,Available,Primary
,TPS515,Test Probe,Single,Available,Primary
,TPS516,Test Probe,Single,Checked Out,Out
,TPS517,Test Probe,Single,Checked Out,Out
,TPS518,Test Probe,Single,Available,Secondary
,TPS519,Test Probe,Single,Checked Out,Out
,TPS520,Test Probe,Single,Available,Secondary
,TPS521,Test Probe,Single,Checked Out,Out
,TPS522,Test Probe,Single,Available,Primary
,TPS523,Test Probe,Single,Available,Primary
,TPS524,Test Probe,Single,Checked Out,Out
,TPS525,Test Probe,Single,Checked Out,Out
,TPS526,Test Probe,Single,Checked Out,Out
,TPS527,Test Probe,Single,Available,Primary
,TPS528,Test Probe,Single,Available,Primary
,TPS529,Test Probe,Single,Checked Out,Out
,TPS530,Test Probe,Single,Available,Secondary
,TPS531,Test Probe,Single,Available,Primary
,TPS532,Test Probe,Single,Available,Secondary
,TPS533,Test Probe,Single,Checked Out,Out
,TPS534,Test Probe,Single,Checked Out,Out
,TPS535,Test Probe,Single,Available,Secondary
,TPS536,Test Probe,Single,Checked Out,Out
,TPS537,Test Probe,Single,Checked Out,Out
,TPS538,Test Probe,Single,Available,Primary
,TPS539,Test Probe,Single,Checked Out,Out
,TPS540,Test Probe,Single,Available,Primary
,TPS541,Test Probe,Single,Checked Out,Out
,TPS542,Test Probe,Single,Available,Primary
,TPS543,Test Probe,Single,Checked Out,Out
,TPS544,Test Probe,Single,Available,Secondary
,TPS545,Test Probe,Single,Available,Secondary
,TPS546,Test Probe,Single,Available,Secondary
,TPS547,Test Probe,Single,Available,Secondary
,TPS548,Test Probe,Single,Available,Primary
,TPS549,Test Probe,Single,Checked Out,Out
,TPS550,Test Probe,Single,Checked Out,Out
,TPS551,Test Probe,Single,Checked Out,Out
,TPS552,Test Probe,Single,Available,Primary
,TPS553,Test Probe,Single,Checked Out,Out
,TPS554,Test Probe,Single,Checked Out,Out
,TPS555,Test Probe,Single,Available,Primary
,TPS556,Test Probe,Single,Available,Primary
,TPS557,Test Probe,Single,Checked Out,Out
,TPS558,Test Probe,Single,Available,Secondary
,TPS559,Test Probe,Single,Checked Out,Out
,TPS560,Test Probe,Single,Available,Secondary
,TPS561,Test Probe,Single,Available,Secondary
,TPS562,Test Probe,Single,Checked Out,Out
,TPS563,Test Probe,Single,Available,Secondary
,TPS564,Test Probe,Single,Checked Out,Out
,TPS565,Test Probe,Single,Checked Out,Out
,TPS566,Test Probe,Single,Available,Secondary
,TPS567,Test Probe,Single,Checked Out,Out
,TPS568,Test Probe,Single,Checked Out,Out
,TPS569,Test Probe,Single,Available,Secondary
,TPS570,Test Probe,Single,Available,Secondary
,TPS571,Test Probe,Single,Available,Primary
,TPS572,Test Probe,Single,Checked Out,Out
,TPS573,Test Probe,Single,Available,Secondary
,TPS574,Test Probe,Single,Available,Secondary
,TPS575,Test Probe,Single,Available,Primary
,TPS576,Test Probe,Single,Checked Out,Out
,TPS577,Test Probe,Single,Checked Out,Out
,TPS578,Test Probe,Single,Checked Out,Out
,TPS579,Test Probe,Single,Available,Secondary
